,Country,valueB,date,value,percentageofGDP
1516,India,2984.9632,2004-06-01,0.7,0.0002345087537427597
1517,India,3061.6059,2004-09-01,0.6,0.00019597558261825925
1518,India,3131.8277,2005-01-01,0.7,0.00022351165742610937
1519,India,3248.339,2005-03-01,0.3,9.235489276211627e-05
1520,India,3306.7837,2005-06-01,1.0,0.000302408651645404
1521,India,3400.4866,2005-09-01,0.8,0.00023526044772533437
1522,India,3487.517,2006-01-01,1.5,0.00043010543031044723
1523,India,3542.2486,2006-03-01,1.0,0.00028230655522031966
1524,India,3665.0756,2006-06-01,1.0,0.0002728456679038217
1525,India,3716.4471,2006-09-01,1.1,0.00029598161103921
1526,India,3843.0218,2007-01-01,1.2,0.00031225427865124263
1527,India,3961.9832,2007-03-01,1.6,0.00040383815862722486
1528,India,4055.4186,2007-06-01,1.4,0.0003452171373874943
1529,India,4226.7523,2007-09-03,1.2,0.00028390591991870446
1530,India,4284.5952,2008-01-01,1.6,0.00037343084359521295
1531,India,4348.8191,2008-03-03,1.2,0.0002759369779258006
1532,India,4401.2774,2008-06-02,1.4,0.0003180894710249347
1533,India,4377.6537,2008-09-01,1.0,0.00022843287032960145
1534,India,4273.3704,2009-01-01,1.3,0.000304209529789414
1535,India,4472.4051,2009-03-02,0.7,0.00015651533891686154
1536,India,4558.6611,2009-06-01,1.2,0.0002632351854363554
1537,India,4658.1213,2009-09-01,0.8,0.00017174305873056593
1538,India,4802.0754,2010-01-01,2.0,0.00041648658827806
1539,India,4943.1264,2010-03-01,1.0,0.00020230111857952893
1540,India,5096.5306,2010-06-01,2.1,0.00041204500959927525
1541,India,5225.2113,2010-09-01,1.3,0.00024879376648366357
1542,India,5320.9972,2011-01-01,2.8,0.0005262171534313154
1543,India,5418.8098,2011-03-01,2.3,0.00042444744969642593
1544,India,5467.5614,2011-06-01,4.1,0.000749877267039013
1545,India,5605.2288,2011-09-01,2.0,0.00035680969882977837
1546,India,5781.689,2012-01-01,1.4,0.0002421437749418898
1547,India,5898.8505,2012-03-01,2.3,0.0003899064741511927
1548,India,6041.2826,2012-06-01,1.7,0.0002813971986677134
1549,India,6114.781,2012-09-03,1.1,0.00017989196996589087
1550,India,6176.6567,2013-01-01,1.7,0.0002752298019088547
1551,India,6222.9381,2013-03-01,0.7,0.00011248705816308857
1552,India,6295.0311,2013-06-03,1.4,0.00022239763041043592
1553,India,6419.5268,2013-09-02,0.8,0.0001246197772708107
1554,India,6468.2294,2014-01-01,1.2,0.00018552217705822244
1555,India,6604.9128,2014-03-03,0.9,0.00013626220773119065
1556,India,6696.361,2014-06-02,2.1,0.00031360316446499823
1557,India,6746.8022,2014-09-01,1.9,0.0002816148960169604
1558,India,6789.5613,2015-01-01,1.8,0.0002651128578808177
1559,India,6917.0462,2015-03-02,1.2,0.00017348445641435792
1560,India,7020.6304,2015-06-01,1.9,0.0002706309678401529
1561,India,7128.804,2015-09-01,2.6,0.0003647175599160813
1562,India,7308.6231,2016-01-01,3.1,0.0004241565008325577
1563,India,7463.7942,2016-03-01,1.9,0.00025456221716295445
1564,India,7623.4995,2016-06-01,4.4,0.0005771627583893722
1565,India,7729.1896,2016-09-01,3.5,0.0004528288450835777
1566,India,7786.7174,2017-01-01,4.0,0.0005136952832011086
1567,India,7945.0672,2017-03-01,2.1,0.00026431494500134625
1568,India,8106.6824,2017-06-01,4.5,0.000555097606882934
1569,India,8323.8354,2017-09-01,2.9,0.0003483970862758771
1570,India,8580.3685,2018-01-01,3.3,0.00038459886658714015
1571,India,8787.9633,2018-03-01,2.5,0.0002844800228057393
1572,India,8946.4269,2018-06-01,2.0,0.00022355293597715528
1573,India,9117.428,2018-09-03,3.2,0.00035097617442111966
1574,India,9236.7502,2019-01-01,3.1,0.00033561587494268275
1575,India,9389.4049,2019-03-01,2.2,0.00023430664918923673
1576,India,9424.8284,2019-06-03,2.4,0.00025464654613764637
1577,India,9454.9297,2019-09-02,1.6,0.00016922389174400736
1578,India,9434.0617,2020-01-01,1.2,0.00012719865930069124
1579,India,7200.9455,2020-03-02,1.5,0.00020830597870793495
1580,Indonesia,1374.5749,2004-01-01,0.1,7.274976430895108e-05
1581,Indonesia,1400.9461,2004-03-01,0.1,7.138033361883088e-05
1582,Indonesia,1427.1572,2004-06-01,0.0,0.0
1583,Indonesia,1479.9417,2004-09-01,0.0,0.0
1584,Indonesia,1504.4648,2005-01-01,0.0,0.0
1585,Indonesia,1532.4758,2005-03-01,0.0,0.0
1586,Indonesia,1564.932,2005-06-01,0.1,6.390054008736483e-05
1587,Indonesia,1589.5567,2005-09-01,0.2,0.00012582124311765665
1588,Indonesia,1627.8088,2006-01-01,0.2,0.00012286455264279197
1589,Indonesia,1667.4593,2006-03-01,0.0,0.0
1590,Indonesia,1705.4981,2006-06-01,0.2,0.00011726779408314791
1591,Indonesia,1736.2983,2006-09-01,0.1,5.759379019146653e-05
1592,Indonesia,1779.5167,2007-01-01,0.1,5.619503317951442e-05
1593,Indonesia,1824.01,2007-03-01,0.2,0.00010964852166380668
1594,Indonesia,1864.4883,2007-06-01,0.1,5.363401851328325e-05
1595,Indonesia,1889.7163,2007-09-03,0.5,0.0002645899810463613
1596,Indonesia,1936.9031,2008-01-01,0.1,5.1628808896015505e-05
1597,Indonesia,1975.9199,2008-03-03,0.0,0.0
1598,Indonesia,2015.8227,2008-06-02,0.0,0.0
1599,Indonesia,2021.2668,2008-09-01,0.5,0.00024736961988392625
1600,Indonesia,2048.7733,2009-01-01,0.1,4.880969505020395e-05
1601,Indonesia,2054.2517,2009-03-02,0.0,0.0
1602,Indonesia,2057.2923,2009-06-01,0.2,9.721515994591531e-05
1603,Indonesia,2047.7329,2009-09-01,0.3,0.00014650348197267328
1604,Indonesia,2031.7143,2010-01-01,0.3,0.00014765855612671524
1605,Indonesia,2039.6767,2010-03-01,0.0,0.0
1606,Indonesia,2057.3928,2010-06-01,0.0,0.0
1607,Indonesia,2098.1786,2010-09-01,0.3,0.00014298115517906814
1608,Indonesia,2150.4381,2011-01-01,0.5,0.00023251076141182582
1609,Indonesia,2205.6971,2011-03-01,0.0,0.0
1610,Indonesia,2259.6392,2011-06-01,0.6,0.000265529116329722
1611,Indonesia,2300.4327,2011-09-01,0.4,0.00017388033129593405
1612,Indonesia,2352.1623,2012-01-01,0.2,8.502814622953528e-05
1613,Indonesia,2395.2265,2012-03-01,0.0,0.0
1614,Indonesia,2436.0871,2012-06-01,0.1,4.1049435383488545e-05
1615,Indonesia,2470.7517,2012-09-03,0.2,8.09470251502812e-05
1616,Indonesia,2497.1665,2013-01-01,0.0,0.0
1617,Indonesia,2518.6461,2013-03-01,0.0,0.0
1618,Indonesia,2545.8264,2013-06-03,0.0,0.0
1619,Indonesia,2575.7163,2013-09-02,0.0,0.0
1620,Indonesia,2598.9142,2014-01-01,1.6,0.0006156417168369776
1621,Indonesia,2621.7671,2014-03-03,0.2,7.628442663728598e-05
1622,Indonesia,2634.0622,2014-06-02,0.0,0.0
1623,Indonesia,2633.3454,2014-09-01,0.0,0.0
1624,Indonesia,2625.5189,2015-01-01,0.0,0.0
1625,Indonesia,2638.7651,2015-03-02,0.2,7.579302909531432e-05
1626,Indonesia,2654.7559,2015-06-01,0.0,0.0
1627,Indonesia,2670.7242,2015-09-01,0.0,0.0
1628,Indonesia,2689.8505,2016-01-01,0.0,0.0
1629,Indonesia,2731.1979,2016-03-01,0.2,7.322794148311259e-05
1630,Indonesia,2760.5173,2016-06-01,0.1,3.622509447776328e-05
1631,Indonesia,2796.2587,2016-09-01,0.3,0.00010728621067857563
1632,Indonesia,2832.6719,2017-01-01,0.8,0.00028241887103126913
1633,Indonesia,2865.7612,2017-03-01,0.0,0.0
1634,Indonesia,2910.3951,2017-06-01,0.1,3.435959605621931e-05
1635,Indonesia,2966.5591,2017-09-01,0.0,0.0
1636,Indonesia,3026.6288,2018-01-01,0.7,0.00023128042659212124
1637,Indonesia,3093.0589,2018-03-01,0.0,0.0
1638,Indonesia,3146.352,2018-06-01,0.0,0.0
1639,Indonesia,3199.7591,2018-09-03,0.0,0.0
1640,Indonesia,3250.903,2019-01-01,0.0,0.0
1641,Indonesia,3309.9677,2019-03-01,0.0,0.0
1642,Indonesia,3358.7072,2019-06-03,0.0,0.0
1643,Indonesia,3407.3972,2019-09-02,0.0,0.0
1644,Indonesia,3401.9177,2020-01-01,0.0,0.0
1645,Indonesia,3148.6135,2020-03-02,0.5,0.00015880005596113973
