Year,State,Percentage Coal,Percentage Geothermal,Percentage Hydro,Percentage Natural Gas,Percentage Nuclear,Percentage Other,Percentage Other Biomass,Percentage Other Gases,Percentage Petroleum,Percentage Solar,Percentage Total,Percentage Wind,Percentage Wood Fuels,Percentage Total Renewable,Percentage Renewable Including Nuclear,co2 per cap
1990,MO,82.21477055095772,0.0,3.6933622204703633,0.5258536113610758,13.475413051071028,0.0,0.0,0.0,0.1516911662004996,0.0,100.0,0.0,0.0,3.6933622204703633,17.16877527154139,20.1
1990,MS,37.80155298410403,0.0,0.0,23.489409345514183,29.45124474548396,0.0,0.0,0.0,2.932259721745011,0.0,100.0,0.0,6.325533203152823,6.325533203152823,35.77677794863678,18.8
1990,MT,58.08586798224741,0.0,41.1713825230586,0.2122761582391117,0.0,0.0,0.0,0.0,0.111341735916857,0.0,100.0,0.0,0.4191316005380301,41.59051412359663,41.59051412359663,34.9
1990,NC,58.66487493719074,0.0,8.029868014026885,0.2395798203388613,30.503485473378177,0.2395103479018329,0.0309328969616488,0.0,0.3862490873941709,0.0,100.0,0.0,1.6934954499733867,9.754296360961922,40.2577818343401,16.7
1990,ND,93.31589465978196,0.0,6.339167394410035,0.1910217516883195,0.0,0.0,0.0,0.0,0.1539161941197101,0.0,100.0,0.0,0.0,6.339167394410035,6.339167394410035,70.4
1990,NE,58.52543084972454,0.0,5.270013706002615,1.4240125782192292,34.720538947147325,0.0,0.0,0.0,0.0600039189062821,0.0,100.0,0.0,0.0,5.270013706002615,39.99055265314993,20.8
1990,NH,23.85454449893416,0.0,15.163702371167696,0.0,32.89501431496931,0.0,1.1892113594980684,0.0,18.91540448050962,0.0,100.0,0.0,7.982122974921153,24.33503670558692,57.23005102055623,13.1
1990,NJ,17.658308471045213,0.0,0.0784386154472257,17.299291242771805,59.47230534671088,0.0,0.6156246639569221,0.0,5.24150641972693,0.0,100.0,0.0,0.0086842663461235,0.7027475457502713,60.17505289246115,14.2
1990,NM,89.61396664645399,0.0,0.7128159120594705,9.500581605876212,0.0,0.0,0.0490211658460155,0.0,0.1236146697643083,0.0,100.0,0.0,0.0,0.7618370779054859,0.7618370779054859,34.7
1990,NV,75.0761233344397,3.796339127565966,8.653474931155719,11.057113510087062,0.0,0.0,0.0,0.0,1.4169490967515574,0.0,100.0,0.0,0.0,12.449814058721683,12.449814058721683,25.2
1990,NY,19.14582327452284,0.0,20.826833557436014,16.78984728970908,17.454087862656166,0.0,1.1592382268066574,0.0657826626650222,25.03578392432321,0.0,100.0,0.0,0.3014200112109959,22.287491795453672,39.74157965810984,11.5
1990,OH,90.50802705320945,0.0,0.1417364065081557,0.1887669989044505,8.332437168351401,0.0,0.2377588271690739,0.0501318454486439,0.2926077964970405,0.0,100.0,0.0,0.2485339039118037,0.6280291375890334,8.960466305940434,22.7
1990,OK,54.49409633325645,0.0,5.800009350215066,38.73641168100575,0.0,0.0,0.0037808684276691,0.1889796988818676,0.1634418443280102,0.0,100.0,0.0,0.5712998398377405,6.375090058480476,6.375090058480476,27.9
1990,OR,2.6152184310420523,0.0,81.87122564898648,1.626546814399901,12.057824870033564,0.0,0.1796366553988193,0.0,0.0551434722889807,0.0,100.0,0.0010700338972445,1.593334073952961,83.6452664122355,95.70309128226909,10.8
1990,PA,60.74202473041862,0.0,1.6337193415058664,1.613613810071033,32.903975372608706,0.0004168011614357,0.1708822127832449,0.4792097331543874,2.650287125038885,0.0,100.0,0.0,0.3065156879999831,2.1111172422890947,35.0150926148978,22.2
1990,RI,0.0,0.0,0.8982079189680272,79.19536970476358,0.0,0.0,3.1387607512218736,0.0,16.76766162504651,0.0,100.0,0.0,0.0,4.036968670189901,4.036968670189901,8.8
1990,SC,32.80665038805589,0.0,4.621523700725532,1.1035593792394942,60.08795096473708,0.0,0.0694489849904938,0.0,0.2418264075530048,0.0,100.0,0.0,1.7786344536749443,6.469607139390969,66.55755810412805,17.4
1990,SD,38.46790177103816,0.0,61.21226802508544,0.1930463185142901,0.0,0.0,0.0,0.0,0.1267838853621011,0.0,100.0,0.0,0.0,61.21226802508544,61.21226802508544,16.9
1990,TN,68.02366773316118,0.0,13.145658633282482,0.2942026963990956,18.379092327205072,0.0590647227162621,0.0589584062153729,0.0055258329474547,0.1799072077455534,0.0,100.0,0.0,0.4815192454720556,13.68613628496991,32.06522861217498,21.5
1990,TX,42.94699273921136,0.0,0.6370320092224867,48.3856022188692,5.6326461710322935,0.1735799238410008,0.1183166756129656,1.064608923789804,0.6491708230833585,0.0001367383502965,100.0,0.0,0.3919137769872446,1.1473992001729936,6.780045371205287,33.4
1990,US-TOTAL,52.47208949584879,0.5080693959137942,9.640635016775478,12.27078147134338,18.98928457763101,0.1190213464722666,0.4365086467717174,0.3417847312630198,4.162850220608177,0.0120838665031738,100.0,0.0917958689105048,1.0705641036240368,11.759656898498704,30.748941476129723,20.1
1990,UT,96.80436146697691,0.4662423208976149,1.5613874155385874,0.4498528246576639,0.0,0.0,0.0,0.5589226650088616,0.1592333069203565,0.0,100.0,0.0,0.0,2.0276297364362024,2.0276297364362024,31.5
1990,VA,45.46779879286495,0.0,2.491225154457029,2.158890328518179,45.316080306582826,0.0,1.1810147457432167,0.0,2.736191058985142,6.468248944942988e-05,100.0,0.0,2.234728644971475,5.907033227661169,51.22311353424399,15.3
1990,VT,0.0,0.0,26.4330451648184,1.2641292552363352,70.02696303020774,0.0,0.0,0.0,0.0492437416103613,0.0,100.0,0.0,2.2266188081271734,28.65966397294557,98.6866270031533,9.7
1990,WA,7.240293922106568,0.0,85.69157866963751,0.2822118876180688,5.625493054953921,0.0036738940719152,0.0063671033529005,0.0082883050262407,0.0421087042946636,0.0,100.0,0.0,1.0999844589382233,86.79793023192862,92.42342328688254,14.6
1990,WI,69.43632961533913,0.0,4.216998535259071,0.7268417580098264,23.500484845178523,0.0,0.3135306335673888,0.0,0.3756778187093738,0.0,100.0,9.211022151943054e-05,1.430044683715166,5.960665962763145,29.461150807941667,17.5
1990,WV,97.61605623487104,0.0,1.6281850949510095,0.113230470619746,0.0,0.0140898469319864,0.0,0.2189879288219203,0.4094504238042903,0.0,100.0,0.0,0.0,1.6281850949510095,1.6281850949510095,57.7
1990,WY,97.33208521883634,0.0,1.6125417495675105,0.6709249151312577,0.0,0.1135610750378393,0.0,0.0216185304977752,0.1230895386650119,0.0,100.0,0.0,0.1261789722642659,1.7387207218317764,1.7387207218317764,126.0
1991,AK,9.657339714736722,0.0,16.62600364983818,61.586288096763006,0.0,0.0,0.0,0.0,9.525814181825467,0.0,100.0,0.0,2.6045543568366187,19.230558006674794,19.230558006674794,60.4
1991,AL,65.57615015200714,0.0,12.116379663186155,1.3768967780863175,17.879539090871045,0.0,0.0352868515807315,0.3302367253297152,0.1890194886589433,0.0,100.0,0.0,2.496491250279941,14.648157765046829,32.52769685591787,27.8
1991,AR,48.32499590910429,0.0,8.725356596713251,8.179051051918607,31.14736906944348,0.0,0.0408671380388752,0.0,0.167908760676549,0.0,100.0,0.0,3.379758808857116,12.145982543609245,43.29335161305273,20.9
1991,AZ,48.4471906431052,0.0,10.022744523492866,3.3129516169706115,37.3434871542302,0.0,0.0,0.0,0.1746942612342201,0.0,100.0,0.0,0.1589046820558939,10.18164920554876,47.52513635977896,16.9
1991,CA,1.6561547984461449,9.301676837709866,13.81402311083042,46.56008674856592,19.84414402322496,0.0032161534047796,1.5548516284374951,1.244688486791141,1.2394767076821436,0.2965511120951388,100.0,1.8336258174877484,2.588678855644804,29.38940736220547,49.23355138543043,11.4
1991,CO,90.1379149226958,0.0,5.551366233712553,4.067500633400092,0.0,0.0,0.1820207314658036,0.0,0.1172900110461758,0.0,100.0,0.0,0.0,5.733386965178356,5.733386965178356,20.0
1991,CT,13.438985944428318,0.0,1.6027907788395577,5.813836548984008,45.28295431499981,0.0,4.300195731934946,0.0097867816826806,29.564602505201588,0.0,100.0,0.0,0.0,5.902986510774503,51.18594082577431,12.0
1991,DC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,7.3
1991,DE,61.5039272112284,0.0,0.0,14.16454838984595,0.0,0.0805676658673265,0.0,0.0,24.25095673305833,0.0,100.0,0.0,0.0,0.0,0.0,26.2
1991,FL,44.48067476340656,0.0,0.1886904658881979,14.172485476254568,14.70955102082506,1.3754013337671505,1.6209264588115415,0.0073821865042283,21.948562413499864,0.0,100.0,0.0,1.4963258810428357,3.3059428057425757,18.015493826567635,14.1
1991,GA,63.46270664724434,0.0,4.400457753631834,0.842050156399712,27.05123845869175,0.0004481501179367,0.0684058003685041,0.0,0.5625604515256969,0.0,100.0,0.0,3.1626400933125494,7.631503647312885,34.68274210600464,19.7
1991,HI,0.0874617311838644,0.0,0.8156507321702792,0.0,0.0,0.0,9.457196088580854,0.5914927035751648,88.63891415088757,0.0,100.0,0.409284593602264,0.0,10.6821314143534,10.6821314143534,17.1
1991,IA,82.92082064578446,0.0,2.792596446445032,1.2024474139217678,12.851213294121557,0.0,0.0783039319377153,0.0,0.1546182677894682,0.0,100.0,0.0,0.0,2.870900378382747,15.722113672504303,23.4
1991,ID,0.1735036700496647,0.0,92.7524911124312,1.1374200187747536,0.0,0.6570209274550176,0.1037691734070493,0.0,0.0038287685609101,0.0,100.0,0.0,5.171966329321399,98.02822661515964,98.02822661515964,11.5
1991,IL,42.264783599564446,0.0,0.1032106513373757,1.33247263688027,55.165190813279466,0.0,0.1397473923204142,0.2958226349171051,0.6986103058127062,0.0,100.0,0.0,0.0001619658882184,0.2431200095460085,55.40831082282548,16.6
1991,IN,95.56382195131678,0.0,0.3912982124301045,1.4264850656589498,0.0,0.0,0.0324706591548711,2.066855414344153,0.5190686970951409,0.0,100.0,0.0,0.0,0.4237688715849756,0.4237688715849756,36.0
1991,KS,71.8187998354803,0.0,0.0323835715294622,10.00752266045551,17.95427398021553,0.0,0.0,0.0,0.1868912393444427,0.0,100.0,0.0001287129747551,0.0,0.0325122845042173,17.986786264719747,27.1
1991,KY,94.978841225268,0.0,4.8444435150000045,0.0289662625486091,0.0,0.0,0.0,0.0,0.1477489971833816,0.0,100.0,0.0,0.0,4.8444435150000045,4.8444435150000045,32.2
1991,LA,25.30051708293312,0.0,0.8756414818926139,48.502167315771885,18.61503894491292,2.111506118634421,0.122259180419196,1.2745974057514515,0.0743737456516334,0.0,100.0,0.0,3.1238987240327623,4.121799386344572,22.736838331257488,44.8
1991,MA,29.219049409588653,0.0,2.7180270128631325,15.431239032885369,10.767024629647674,0.0,3.9850300553701015,0.0019502780986865,39.3951909701344,0.0,100.0,0.0,0.0,6.703057068233234,17.470081697880907,13.6
1991,MD,57.3027965954281,0.0,3.53138213947776,3.807852794432364,22.67477930978896,0.0,0.8445258077587439,1.2012380954962003,10.234417886438855,0.0,100.0,0.0,0.4030073711790182,4.778915318415521,27.453694628204484,14.2
1991,ME,4.946501780967799,0.0,22.007949018445487,0.2830880040413304,36.11671590241285,0.0,2.216337904025666,0.0,12.408393924559332,0.0,100.0,0.0,22.021013465547536,46.24530038801869,82.36201629043154,14.9
1991,MI,63.105686792493145,0.0,1.6528580936193964,8.019653188048508,25.49697331875775,0.0266290805449622,0.4764926769226449,0.2055414757105909,0.621417869219878,0.0,100.0,0.0,1.1456430385576557,3.274993809099697,28.771967127857444,19.0
1991,MN,63.57102219660966,0.0,2.461524001527576,1.90814084554512,28.62200587627821,0.0,1.0438855305371604,0.0,1.385397028537142,0.0,100.0,0.0005625163325549,1.007462004632571,4.5134340530298624,33.13543992930808,17.7
1991,MO,79.72205115902467,0.0,1.851003012398932,1.8073682549632384,16.50172172751969,0.0,0.0,0.0,0.1970161882172066,0.0,100.0,0.0,0.0,1.851003012398932,18.352724739918624,20.0
1991,MS,33.96991708653094,0.0,0.0,22.10078783098996,35.294155155372714,0.0,0.0,0.0,1.5310657313150993,0.0,100.0,0.0,7.10407419579129,7.10407419579129,42.398229351164005,18.5
1991,MT,57.55064205179758,0.0,41.92184693610666,0.1132764765552295,0.0,0.0,0.0,0.0,0.0688330407561365,0.0,100.0,0.0,0.3454014947843929,42.26724843089105,42.26724843089105,36.0
1991,NC,56.80226761573144,0.0,6.545568011845422,0.4317826839017373,33.9158922281019,0.253902409977237,0.0493738291226017,0.0,0.3085696488528081,0.0,100.0,0.0,1.4504826636411023,8.045424504609127,41.96131673271103,16.3
1991,ND,93.3148195168435,0.0,6.346597084563441,0.0033960582890773,0.0,0.0,0.0,0.144986399147835,0.1902009411561367,0.0,100.0,0.0,0.0,6.346597084563441,6.346597084563441,72.1
1991,NE,59.0914041427288,0.0,4.541979301442713,1.3187931469033924,34.98930690045676,0.0,0.0,0.0,0.0585165084683287,0.0,100.0,0.0,0.0,4.541979301442713,39.53128620189948,21.1
1991,NH,22.276759976432604,0.0,11.147232880499809,-7.031685689837548e-06,47.73003474144949,0.0,0.994505370485104,0.0,11.1956741632171,0.0,100.0,0.0,6.655799899601592,18.7975381505865,66.52757289203599,12.9
1991,NJ,12.032063434692814,0.0,0.049620384985999,24.3367035587038,56.99200573738285,0.0,1.8489095806675413,0.1551791500830782,4.942046064571381,0.0,100.0,0.0,0.0,1.8985299656535408,58.890535703036406,14.2
1991,NM,87.54645585658108,0.0,0.938030294626522,11.329021836339452,0.0,0.0,0.0558922179027426,0.0,0.1305997945502081,0.0,100.0,0.0,0.0,0.9939225125292646,0.9939225125292646,31.0
1991,NV,74.16985585086819,4.511211407789387,10.71845970696668,9.49445561436912,0.0,0.0071062112092868,0.0,0.0,1.0989112087973445,0.0,100.0,0.0,0.0,15.229671114756066,15.229671114756066,25.2
1991,NY,19.806725233611505,0.0,20.18723571002512,17.142601380697705,21.1353547805198,0.0,1.233549661654672,0.0382762325420502,20.966159271073728,0.0,100.0,0.0,0.2384374518552119,21.659222823535,42.7945776040548,11.0
1991,OH,87.66444784065045,0.0,0.1150611985927982,0.2719900983386636,11.066231460823689,0.0,0.2420818264147861,0.0427585033052602,0.3191235294667541,0.0,100.0,0.0,0.2783055424076026,0.6354485674151868,11.701680028238876,22.4
1991,OK,57.85162898143362,0.0,3.9148097103253408,37.509576801554296,0.0,0.0,0.0,0.2171525813794166,0.0938285712958952,0.0,100.0,0.0,0.5461055440161988,4.46091525434154,4.46091525434154,28.1
1991,OR,5.931511400521982,0.0,86.60224075980028,2.578052190194817,3.0885687181184047,0.0,0.1927035807797969,0.0,0.0231847944675347,0.0,100.0,0.0011360549289092,1.5826025011882734,88.37868289669726,91.46725161481568,11.8
1991,PA,61.372547127632735,0.0,1.1115581661780958,1.2206853042574135,33.268563182810475,0.0621499863144655,0.3882927073110436,0.4173649534518471,2.3881669973119024,0.0,100.0,0.0,0.328167463500471,1.8280183369896104,35.09658151980008,21.5
1991,RI,0.0,0.0,0.3399390051127565,93.95888809253069,0.0,0.0,2.466147085653624,0.0,3.2350258167029478,0.0,100.0,0.0,0.0,2.8060860907663803,2.8060860907663803,10.6
1991,SC,33.00267759741281,0.0,4.3104983350860575,1.4985257621269004,59.72301027900981,0.0110072031442169,0.0823094960353772,0.0080645600380725,0.2506081774140033,0.0,100.0,0.0,1.908888703765296,6.301696534886732,66.02470681389654,17.4
1991,SD,41.491337000845625,0.0,58.242971725628536,0.13747846003433,0.0,0.0,0.0,0.0,0.1282128134915116,0.0,100.0,0.0,0.0,58.242971725628536,58.242971725628536,16.4
1991,TN,63.308776159261015,0.0,14.270302631983393,0.2588958332890378,21.769435817864487,0.0510888127679665,0.0477131659910254,0.004138185959446,0.2260908989229245,0.0,100.0,0.0,0.5574870152439326,14.87550281321835,36.64493863108284,20.3
1991,TX,42.20500691114773,0.0,0.7769325735930048,47.652536817928855,6.91508271674945,0.2465002566211419,0.1152622810004786,1.1596933549534263,0.5214269328522937,0.0001295713596416,100.0,0.0,0.4074285837939799,1.299753009747105,8.214835726496556,32.4
1991,US-TOTAL,51.74778206089433,0.519436846630257,9.401857434794405,12.413076823664737,19.928600078205832,0.154169130034023,0.5096216956952927,0.3687812190744548,3.8958818543523535,0.0153479462271325,100.0,0.0960033857257385,1.09718817859484,11.639455487667664,31.5680555658735,19.7
1991,UT,94.6951059247347,0.6105080111372533,2.0552249784025425,1.8028771215645916,0.0,0.0,0.0,0.6680739132940355,0.1682100508668714,0.0,100.0,0.0,0.0,2.665732989539796,2.665732989539796,30.0
1991,VA,45.35319185075492,0.0,1.9734567504442888,3.1626450823395684,43.644552201065125,0.0,1.2810900907659828,0.0,4.301178455466484,6.029699669429938e-05,100.0,0.0,2.179827789584823,5.434434927791789,49.07898712885691,15.3
1991,VT,0.0,0.0,19.53826894469825,1.7695112365754544,76.24954412456604,0.0,0.0,0.0,0.0973276651661056,0.0,100.0,0.0,2.3453480289941417,21.88361697369239,98.13316109825844,10.0
1991,WA,7.723083110987574,0.0,86.84933304826312,0.4475760519321358,4.11183522065331,2.9162861966283416e-06,0.0453317247357898,0.0947472222422581,0.0302943810105752,0.0,100.0,0.0,0.6977963238890441,87.59246109688796,91.70429631754124,14.3
1991,WI,69.87295169046529,0.0,5.098864213815431,0.7731264730891753,22.26933883412917,0.0,0.274912824970581,0.0,0.3327671357204995,0.0,100.0,1.2156395184714092e-05,1.3780266714146845,6.751815866595881,29.02115470072505,17.7
1991,WV,97.88089369193764,0.0,1.4510089959329908,0.0800939914048229,0.0,0.0002696675673064,0.0,0.2430944162674372,0.3446392368898149,0.0,100.0,0.0,0.0,1.4510089959329908,1.4510089959329908,53.3
1991,WY,96.90307144405008,0.0,1.8726773220316315,0.8187689530674896,0.0,0.1208471960732842,0.0,0.0,0.1562837641075761,0.0,100.0,0.0,0.128351320669947,2.0010286427015784,2.0010286427015784,120.9
1992,AK,9.35740514537908,0.0,17.32817154685997,60.66577533243848,0.0,0.0,0.307544281091887,0.0,9.851042498675078,0.0,100.0,0.0,2.4900611955555085,20.125777023507368,20.125777023507368,60.8
1992,AL,64.22118149674915,0.0,10.773439670794662,1.4659226891721988,20.368093376993457,0.0,0.0302306659665556,0.3451693128352267,0.2046171918804736,0.0,100.0,0.0,2.591345595608277,13.395015932369494,33.76310930936295,29.1
1992,AR,50.55489593809466,0.0,8.497072454981183,8.621303508487536,28.495023952160743,0.0,0.0376967793645972,0.0,0.1325111109640666,0.0,100.0,0.0,3.654723264553673,12.189492498899453,40.68451645106019,21.3
1992,AZ,49.34903224931334,0.0,9.384126286146246,4.217221823332215,36.29725892806383,0.0,0.0,0.0,0.144452247749403,0.0,100.0,0.0,0.1962092833066537,9.5803355694529,45.877594497516725,17.1
1992,CA,1.8624941159730224,8.338149489370238,11.384018372247846,50.07172090587397,19.89458083817784,0.0057638641550413,1.5711375848711495,1.5323761487925698,1.0999034469493825,0.2253726767742449,100.0,1.6166586207202345,2.400361255590775,25.535697999574484,45.430278837752326,11.4
1992,CO,90.84638189736808,0.0,4.502597799281524,4.046157602726376,0.0,0.0,0.0846150634815706,0.0,0.1228034187212742,0.0,100.0,0.0,0.0,4.587212862763095,4.587212862763095,19.7
1992,CT,12.727902618773918,0.0,1.4505066176264183,5.038532927920556,57.411556728918654,0.0,4.577589281985309,0.0096503485970193,18.772961085713856,0.0,100.0,0.0,0.0,6.028095899611727,63.43965262853038,12.1
1992,DC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,7.3
1992,DE,57.3269991130087,0.0,0.0,8.991256800087626,0.0,0.090417272491028,0.0,2.3607427245594934,31.230584089853146,0.0,100.0,0.0,0.0,0.0,0.0,25.6
1992,FL,43.61587084812222,0.0,0.1638674931800529,13.854508153636075,17.468670941666993,1.357557925601568,2.03145502759086,0.0105566153863552,19.90426670253143,0.0,100.0,0.0,1.593246292284442,3.7885688130553543,21.25723975472235,14.0
1992,GA,60.83507743346481,0.0,5.048692905044524,0.749078950480909,28.75596473719751,0.0,0.0894264418059617,0.0,0.8354763725211147,0.0,100.0,0.0,3.190096031841335,8.328215378691821,37.08418011588933,19.2
1992,HI,5.654225254181005,0.0216771644481094,0.6208872176953111,0.0,0.0,0.0,8.177613787082908,0.63386913717267,84.65880458056566,0.0,100.0,0.2303427277532005,0.0025801311011339,9.053101028080665,9.053101028080665,17.6
1992,IA,84.47740652689367,0.0,3.2779204278516327,0.88209215308808,11.165531530439116,0.0,0.0656098891537498,0.0,0.1314394725737449,0.0,100.0,0.0,0.0,3.3435303170053823,14.5090618474445,22.7
1992,ID,0.5945461103866486,0.0,89.15949931153729,1.8430782028255648,0.0,0.9651877447740882,0.1154896875306512,0.0,0.0309928816867845,0.0,100.0,0.0,7.291206061258978,96.5661950603269,96.5661950603269,10.5
1992,IL,40.15470959441304,0.0,0.108795082975814,1.330454654236281,57.59038915226773,0.0,0.1580632269776818,0.3155719667118972,0.3419803978919238,0.0,100.0,0.0,3.592452563303934e-05,0.2668942344791289,57.85728338674686,16.2
1992,IN,95.64269791045535,0.0,0.5568045889070448,1.172316209127661,0.0,0.0,0.0331335139549202,2.1119048970048717,0.4831428805501531,0.0,100.0,0.0,0.0,0.589938102861965,0.589938102861965,35.2
1992,KS,69.05790742725976,0.0,0.0304503082485826,4.278230900684767,26.46838179087777,0.0,0.0,0.0,0.1646773119921812,0.0,100.0,0.0003522609369461,0.0,0.0308025691855287,26.4991843600633,25.8
1992,KY,94.99044999383916,0.0,4.870291768618789,0.0308100996778863,0.0,0.0,0.0,0.0,0.1084481378641813,0.0,100.0,0.0,0.0,4.870291768618789,4.870291768618789,32.9
1992,LA,27.039506461433188,0.0,0.8947186885665579,50.39623777995632,14.113313298295733,0.9567432791429304,0.1093723449427484,1.5847766714053035,1.4520977449761443,0.0,100.0,0.0,3.4532337312810717,4.4573247647903775,18.570638063086108,46.1
1992,MA,27.601257793702327,0.0,2.5216141976875424,21.15214022870632,11.828998229005911,0.0,4.195531018214959,0.0,34.24075566405668,0.0,100.0,0.0,0.0778693590333483,6.795014574935849,18.62401280394176,13.9
1992,MD,57.92132030614202,0.0,4.431219107568312,2.616831254282238,25.897605526376765,0.0,0.8010567166291553,1.2302197428446051,6.677239790924911,0.0,100.0,0.0,0.4245075552319905,5.6567833794294575,31.554388905806224,13.7
1992,ME,3.5696268649483818,0.0,22.396761854335985,0.157407024840814,34.163190411554936,0.0,2.609403843927112,0.0,13.945075169234707,0.0,100.0,0.0,23.158534831158057,48.164700529421154,82.3278909409761,15.5
