Year,Name,State,Percentage Coal,Percentage Geothermal,Percentage Hydro,Percentage Natural Gas,Percentage Nuclear,Percentage Other,Percentage Other Biomass,Percentage Other Gases,Percentage Petroleum,Percentage Solar,Percentage Total,Percentage Wind,Percentage Wood Fuels,Percentage Total Renewable,Percentage Renewable Including Nuclear
1998,Maine,ME,5.347133051,0,33.7713255,0.03061804,0,0,7.258692992,0.044922817,28.5837716,0,100,0,24.963536,65.99355449,65.99355449
1998,Michigan,MI,70.13782324,0,1.390479932,13.02300894,12.43479006,0.019534742,0.997328812,0.005268847,1.166094137,0,100,0,1.751599967,4.139408711,16.57419877
1998,Minnesota,MN,66.23961833,0,1.988097981,3.32382681,24.24950859,0,1.603797583,0,1.389629556,0,100,0.305827587,0.899693562,4.797416714,29.04692531
1998,Missouri,MO,83.42650637,0,3.120983949,1.682211259,11.32740209,0,0.118216701,0,0.428025482,0,100,0,0,3.23920065,14.56660274
1998,Mississippi,MS,34.2338453,0,0,19.11407276,26.7096197,0,0.001990755,0,15.76684347,0,100,0,4.173628012,4.175618767,30.88523847
1998,Montana,MT,58.97568695,0,39.06443305,0.195976756,0,0,0,0.109400679,1.499378894,0,100,0,0.15512367,39.21955672,39.21955672
1998,North Carolina,NC,60.10065067,0,4.727519028,1.058139268,31.94808594,0.205436164,0.072847962,0,0.569550748,0,100,0,1.263665234,6.064032224,38.01211816
1998,North Dakota,ND,92.12606006,0,7.485497091,0.002376764,0,0,0.004968709,0.170729276,0.210368098,0,100,0,0,7.4904658,7.4904658
1998,Nebraska,NE,63.82819183,0,5.843824751,1.43933746,28.67959489,0,0.061093613,0,0.147957458,0,100,0,0,5.904918364,34.58451325
1998,New Hampshire,NH,21.83539746,0,9.924560812,0.144876704,52.12940289,0,1.453211115,0,9.036405516,0,100,0,5.476145503,16.85391743,68.98332032
1998,New Jersey,NJ,14.19525065,0,0.038378961,30.60072469,50.37751845,0.046765887,2.433855569,1.223833955,1.355189523,0,100,0,0,2.47223453,52.84975298
1998,New Mexico,NM,85.19170653,0,0.731380693,13.96343078,0,0,0.028480325,0,0.085001675,0,100,0,0,0.759861019,0.759861019
1998,Nevada,NV,56.0580456,5.020964593,10.34289752,28.38885891,0,0.020902529,0,0,0.168330855,0,100,0,0,15.36386211,15.36386211
1998,New York,NY,17.44043458,0,20.23686367,29.31840863,21.61604716,0,1.50524445,0.060963013,10.28610238,0,100,0,0.335090512,22.07719863,43.69324578
1998,Ohio,OH,87.34833798,0,0.274724107,0.458008476,11.13676197,0,0.000162904,0.125565722,0.250667742,0,100,0,0.405771102,0.680658113,11.81742008
1998,Oklahoma,OK,60.86518006,0,6.240076894,32.54786482,0,0,0.003521299,0.088599806,0.024706006,0,100,0,0.387860459,6.631458652,6.631458652
1998,Oregon,OR,6.597697011,0,78.01241382,14.17454523,0,0,0.181092366,0,0.065753659,0,100,0.038169264,0.930328649,79.1620041,79.1620041
1998,Pennsylvania,PA,60.87464351,0,1.245532242,2.034617979,31.98323055,0.021325214,0.990446135,0.329910556,2.357180406,0,100,0,0.403570204,2.639548581,34.62277913
1998,Rhode Island,RI,0,0,0.113049548,97.41824593,0,0,1.448365896,0,1.020338625,0,100,0,0,1.561415444,1.561415444
1998,South Carolina,SC,37.78911011,0,4.091183606,1.005730186,55.88695582,0.005095903,0.071443504,0.000105448,0.517685734,0,100,0,1.767255904,5.929883013,61.81683883
1998,South Dakota,SD,34.04242936,0,63.34697255,2.31847543,0,0,0,0,0.292122667,0,100,0,0,63.34697255,63.34697255
1998,Tennessee,TN,58.15393054,0,11.05719698,0.877802665,29.04736642,0.099107264,0.053508468,0.016213292,0.722587895,0,100,0,0.609087689,11.71979314,40.76715956
1998,Texas,TX,38.11380235,0,0.400996381,48.44755278,10.88740041,0.155728286,0.02655211,1.147617111,0.444695281,3.77E-05,100,0.022525037,0.353092542,0.803203783,11.6906042
1998,US-TOTAL,US-TOTAL,51.75035273,0.40808597,8.93119529,14.67441275,18.60903632,0.098649682,0.620058087,0.372683114,3.557725414,0.013879337,100,0.08357594,1.003740828,11.06053545,29.66957177
1998,Utah,UT,93.53180678,0.445711733,3.66108398,1.471040586,0,0,0,0.793037009,0.097319915,0,100,0,0,4.106795714,4.106795714
1998,Virginia,VA,48.30475899,0,1.777430708,5.868113463,37.72106733,0,1.470058514,8.03E-05,4.052737861,0,100,0,2.12908718,5.376576402,43.09764374
1998,Vermont,VT,0,0,24.14026089,0.016719578,67.88302441,0,0,0,0.855084116,0,100,0,7.104911007,31.24517189,99.12819631
1998,Washington,WA,9.11544734,0,78.12824753,4.254514954,6.769935403,0.00150844,0.206993039,0.34150949,0.085203868,0,100,0,1.096639939,79.4318805,86.20181591
1998,Wisconsin,WI,72.67645714,0,3.095666125,4.401041741,16.64765576,0,0.654800393,0,0.870712788,0,100,0,1.653666045,5.404132564,22.05178833
1998,West Virginia,WV,98.26676028,0,1.170349511,0.198738047,0,0.000231626,0,0.147436735,0.216483805,0,100,0,0,1.170349511,1.170349511
1998,Wyoming,WY,95.93529678,0,2.960092703,0.812427713,0,0.170497487,0,0.01655005,0.100625625,0,100,0.00450964,0,2.964602344,2.964602344
1999,Alaska,AK,9.020014105,0,14.07384786,61.83875451,0,0,0,0,15.06738353,0,100,0,0,14.07384786,14.07384786
1999,Alabama,AL,61.12734153,0,6.431097516,2.775247936,25.6033748,0.000685411,0.011876592,0.238817298,0.262157743,0,100,0,3.549401169,9.992375278,35.59575008
1999,Arkansas,AR,52.9897309,0,5.787553229,9.757704928,27.75178702,0.005973716,0.011227836,0.000315763,0.34361217,0,100,0,3.352094438,9.150875504,36.90266252
1999,Arizona,AZ,45.65945432,0,11.63243283,6.0010187,36.25512174,0,0.00570249,0,0.060022763,0,100,0,0,11.63813532,47.89325706
1999,California,CA,1.219249933,6.927447338,21.63170937,45.18862209,17.72089778,0.012440047,1.265216563,1.283784502,1.135261693,0.262849428,100,1.715147795,1.842458218,33.64482871,51.36572648
1999,Colorado,CO,83.18824022,0,3.953527527,12.56887933,0,0,0.080392117,0,0.116987584,0,100,0,0,4.033919644,4.033919644
1999,Connecticut,CT,5.196602093,0,1.475551649,12.59434852,44.32390534,0,7.364354693,0.121799924,28.91332829,0,100,0,0,8.839906342,53.16381168
1999,District of Columbia,DC,0,0,0,0,0,0,0,0,100,0,100,0,0,0,0
1999,Delaware,DE,41.37214529,0,0,32.73316931,0,0,0,2.476524934,23.41816047,0,100,0,0,0,0
1999,Florida,FL,36.11486153,0,0.074854446,23.05146121,16.83526019,1.088347065,1.887927117,0.014214735,19.82802023,0,100,0,1.105053477,3.06783504,19.90309523
1999,Georgia,GA,64.04078977,0,2.344642428,2.751664849,26.82670758,0.007728905,0.040150421,0,1.331586596,0,100,0,2.697709951,5.0825028,31.90921038
1999,Hawaii,HI,13.84328378,2.026706072,1.104410008,0,0,0,5.542090553,0.47588766,76.84908562,0,100,0.158536306,0,8.83174294,8.83174294
1999,Iowa,IA,85.44580038,0,2.43707708,1.307617614,9.381750145,0,0.233436966,0,0.351669566,0,100,0.841086452,0.001561796,3.513162294,12.89491244
1999,Idaho,ID,0.359411686,0,93.50613106,2.297001354,0,0.561563875,0,0,0.001690143,0,100,0,3.274201878,96.78033294,96.78033294
1999,Illinois,IL,45.95146445,0,0.086955234,3.057653816,50.02363924,0.012779471,0.425666597,0.196598726,0.245079693,0,100,0,0.00016278,0.512784611,50.53642385
1999,Indiana,IN,94.61641452,0,0.334230417,1.732131272,0,0.019608342,0.103460367,2.438222943,0.755932142,0,100,0,0,0.437690785,0.437690785
1999,Kansas,KS,70.47525055,0,0.029396084,6.990213745,21.76507949,0,0,0,0.740060133,0,100,0,0,0.029396084,21.79447557
1999,Kentucky,KY,96.59159477,0,2.758436954,0.499029433,0,0,0,0,0.137550038,0,100,0,0.013388805,2.771825759,2.771825759
1999,Louisiana,LA,23.550913,0,0.891494743,53.36644817,14.57788353,0.448572533,0.139777129,1.835931528,2.148569419,0,100,0,3.040409942,4.071681814,18.64956535
1999,Massachusetts,MA,27.52862375,0,2.401869586,27.36732402,11.13587763,0,4.776589712,0,27.70632506,0,100,0,0.240167735,7.418627034,18.55450466
1999,Maryland,MD,57.43890549,0,2.755499445,4.111768339,25.75636075,0,1.18886837,0.115875555,8.30170542,0,100,0,0.331016628,4.275384444,30.03174519
1999,Maine,ME,3.900976564,0,29.63529305,0.637016351,0,0,4.16413884,0.035640092,37.17411546,0,100,0,24.45281964,58.25225153,58.25225153
1999,Michigan,MI,68.19564932,0,1.412569765,13.08968646,14.13284703,1.65E-05,0.948647524,0.000148199,1.437774213,0,100,0,1.685873503,4.047090793,18.17993783
1999,Minnesota,MN,62.21869616,0,2.429818815,2.941653478,27.44380137,0,1.50583337,0,1.443025476,0,100,1.001026827,1.016144498,5.95282351,33.39662488
1999,Missouri,MO,83.32548451,0,2.51039379,2.203877738,11.63254543,0,0.083270892,0,0.397167486,0,100,0,0,2.593664682,14.22621011
1999,Mississippi,MS,37.42948337,0,0,25.23303219,24.18775369,0,0,0,9.025844532,0,100,0,4.123886224,4.123886224,28.31163991
1999,Montana,MT,54.08502612,0,43.99221829,0.11650788,0,0,0,0.097411358,1.549870535,0,100,0,0.158965814,44.15118411,44.15118411
1999,North Carolina,NC,61.56865577,0,3.139281588,0.99410933,31.97364227,0.215396334,0.078950139,0,0.564147456,0,100,0,1.316361959,4.534593686,36.50823596
1999,North Dakota,ND,91.32847168,0,8.304820739,0.005105451,0,0,0.01770993,0.169081448,0.174810757,0,100,0,0,8.322530669,8.322530669
1999,Nebraska,NE,59.34696491,0,5.719471126,1.206517847,33.57457945,0,0.053906489,0,0.098560172,0,100,0,0,5.773377614,39.34795707
1999,New Hampshire,NH,20.55847934,0,8.717403595,0.459904034,53.59259143,0,1.487203203,0,9.710229265,0,100,0,5.474189133,15.67879593,69.27138736
1999,New Jersey,NJ,14.19701817,0,0.030461194,30.10247569,51.00202152,0.048659041,2.403466157,1.076781978,1.395109636,0,100,0,0,2.433927351,53.43594887
1999,New Mexico,NM,86.30412729,0,0.74629812,12.78078348,0,0,0.033863381,0,0.134927724,0,100,0,0,0.780161501,0.780161501
1999,Nevada,NV,55.37618714,4.63417375,9.261295912,30.61214758,0,0,0,0,0.116195624,0,100,0,0,13.89546966,13.89546966
1999,New York,NY,15.97334131,0,16.92109069,31.44579962,25.3064813,0,1.543419903,0.076533591,9.094963931,0,100,0,0.396551522,18.86106212,44.16754342
1999,Ohio,OH,86.643552,0,0.297217536,0.622808484,11.53794722,0,0,0.109902007,0.340052367,0,100,0,0.448520387,0.745737923,12.28368514
1999,Oklahoma,OK,61.4413386,0,5.787620929,32.53839276,0,0,0.002921698,0.100728403,0.030301451,0,100,0,0.292578055,6.083120681,6.083120681
1999,Oregon,OR,6.54837686,0,80.28210565,12.10314875,0,0,0.162555298,0,0.014123542,0,100,0.149154733,0.740535165,81.33435085,81.33435085
1999,Pennsylvania,PA,57.17138318,0,1.000677306,1.954480651,36.56411033,0.029639428,1.047857135,0.29573782,1.797292519,0,100,0,0.369951284,2.418485725,38.98259606
1999,Rhode Island,RI,0,0,0.094873967,96.98471714,0,0,1.790718691,0,1.129690204,0,100,0,0,1.885592659,1.885592659
1999,South Carolina,SC,39.68031809,0,1.869982712,1.159824131,56.313403,0,0.067133597,0.060519646,0.428405155,0,100,0,1.52507758,3.462193889,59.77559689
1999,South Dakota,SD,34.80525341,0,63.24984297,1.716439676,0,0,0,0,0.228463942,0,100,0,0,63.24984297,63.24984297
1999,Tennessee,TN,60.94937259,0,8.360421717,0.742825742,29.17615198,0.120908524,0.041521585,0.015485404,0.5524799,0,100,0,0.73915558,9.141098882,38.31725086
1999,Texas,TX,39.24417375,0,0.312083132,47.93516993,10.24110246,0.249363172,0.020745533,1.106556111,0.48779625,2.40E-05,100,0.089139068,0.313846635,0.735838327,10.97694079
1999,US-TOTAL,US-TOTAL,50.91161171,0.401292996,8.648240246,15.05885703,19.71019244,0.108903386,0.610915748,0.382309042,3.195315702,0.013399391,100,0.121467632,1.00250719,10.7978232,30.50801565
1999,Utah,UT,93.88101193,0.422812486,3.412137266,1.658456353,0,0,0.022207646,0.520013414,0.083360908,0,100,0,0,3.857157397,3.857157397
1999,Virginia,VA,47.96436924,0,0.922475017,6.278255734,38.29710138,0,1.452601763,0,4.550536823,0,100,0,2.196089939,4.571166719,42.8682681
1999,Vermont,VT,0,0,20.96390819,0.320692588,71.16754299,0,0,0,0.437934474,0,100,0.238516318,6.871405446,28.07382995,99.24137294
1999,Washington,WA,7.424137938,0,82.83742193,3.166304901,5.197885334,3.76E-05,0.176644946,0.189055692,0.043981237,0,100,0,0.964530445,83.97859732,89.17648265
1999,Wisconsin,WI,70.26368162,0,3.390216693,3.77301544,19.63612749,0,0.479483251,0,0.924893405,0,100,0,1.532582104,5.402282047,25.03840953
1999,West Virginia,WV,98.56021478,0,0.982394653,0.173690454,0,0.00020593,0,0.079687328,0.203806853,0,100,0,0,0.982394653,0.982394653
1999,Wyoming,WY,96.11890369,0,2.682003647,0.870048882,0,0.169747356,0,0.022130297,0.11161178,0,100,0.025554351,0,2.707557998,2.707557998
2000,Alaska,AK,8.749627428,0,16.27247514,64.57915789,0,0,0,0,10.39873955,0,100,0,0,16.27247514,16.27247514
2000,Alabama,AL,62.31060017,0,4.676351514,4.041796759,25.21480428,0.000609299,0.023320542,0.18499447,0.294324183,0,100,0,3.253198777,7.952870833,33.16767512
2000,Arkansas,AR,55.08211298,0,5.402715932,8.803285622,26.55628166,0.017182606,0.016991156,0,0.50535414,0,100,0,3.616075899,9.035782988,35.59206465
2000,Arizona,AZ,46.08735983,0,9.392397416,9.820275602,34.15597545,0,0.005152531,0,0.213974507,0,100,0,0,9.397549947,43.55352539
2000,California,CA,1.135899075,5.91518845,18.42239935,49.60483531,16.90459691,0.010591954,1.254469844,1.291399911,1.364744384,0.237085791,100,1.690686765,1.717348307,29.23717851,46.14177542
2000,Colorado,CO,80.11045307,0,3.293098652,16.2059312,0,0,0.040561029,0,0.247670435,0,100,0,0,3.333659681,3.333659681
2000,Connecticut,CT,9.664333768,0,1.596453727,12.32128725,49.64070449,0,6.531069776,0,20.25940037,0,100,0,0,8.127523503,57.76822799
2000,District of Columbia,DC,0,0,0,0,0,0,0,0,100,0,100,0,0,0,0
2000,Delaware,DE,68.68191489,0,0,14.03782678,0,0,0.314624704,2.785308807,14.18032482,0,100,0,0,0.314624704,0.314624704
2000,Florida,FL,37.9227435,0,0.045235576,22.52309663,16.834556,1.061530164,1.893124676,0.012236216,18.6340346,0,100,0,1.073442631,3.011802883,19.84635888
2000,Georgia,GA,64.66106133,0,2.002622544,3.431680479,26.21376586,0.001235092,0.072119685,0,1.308271589,0,100,0,2.434228264,4.508970493,30.72273636
2000,Hawaii,HI,14.90158545,2.473737665,0.97662668,0,0,0,5.081926931,0.398106255,76.00751147,0,100,0.160505552,0,8.692796828,8.692796828
2000,Iowa,IA,84.41356834,0,2.176134472,1.044157469,10.71899025,0,0.213186603,0,0.245238495,0,100,1.188724378,0,3.578045453,14.2970357
2000,Idaho,ID,0.593386879,0,92.07630582,2.510847204,0,0.703693448,0,0,0.058335367,0,100,0,4.057431286,96.1337371,96.1337371
2000,Illinois,IL,46.12024619,0,0.080577679,2.613818171,50.10644968,0,0.508913694,0.215353748,0.354640839,0,100,0,0,0.589491374,50.69594105
2000,Indiana,IN,95.03860428,0,0.460239577,1.607435284,0,0,0.101613591,2.03359947,0.758507801,0,100,0,0,0.561853168,0.561853168
2000,Kansas,KS,72.53463028,0,0.034211069,6.273031862,20.21789809,0,0,0,0.940228698,0,100,0,0,0.034211069,20.25210916
2000,Kentucky,KY,96.83565966,0,2.499372003,0.496058951,0,0,0,0.000118272,0.155573695,0,100,0,0.013217415,2.512589418,2.512589418
2000,Louisiana,LA,25.29338651,0,0.573182965,49.67310351,17.00924029,0.486783943,0.102172348,1.721446259,2.235875521,0,100,0,2.904808652,3.580163965,20.58940425
2000,Massachusetts,MA,28.82398651,0,2.752499549,27.66836768,14.24433291,0,5.361303892,0,22.64379541,0,100,0,0.315539241,8.429342682,22.67367559
2000,Maryland,MD,57.58304074,0,3.387635403,5.577974003,27.03517502,0,1.249047324,0.145803981,4.670206771,0,100,0,0.351116758,4.987799485,32.02297451
2000,Maine,ME,4.625216767,0,25.56113715,21.6717788,0,1.02325984,4.134910247,0,19.91272461,0,100,0,23.07097258,52.76701998,52.76701998
2000,Michigan,MI,65.50932249,0,1.370007257,12.09798783,18.11966756,5.85E-05,1.05439908,0,1.14122218,0,100,0,1.718468455,4.142874791,22.26254235
2000,Minnesota,MN,65.62795932,0,1.811206775,2.460013341,25.20251748,0,1.55031162,0,0.923271435,0,100,1.408940015,1.015780014,5.786238424,30.9887559
2000,Missouri,MO,82.12602436,0,0.783247353,3.858191704,13.04521628,0,0.108171745,0,0.329945167,0,100,0,0,0.891419098,13.93663538
2000,Mississippi,MS,36.89279867,0,0,22.28155356,28.43195334,0,0.000579563,0,7.926531009,0,100,0,4.46658386,4.467163423,32.89911676
2000,Montana,MT,61.24657623,0,36.3803099,0.100586621,0,0,0,0.129711262,1.965425603,0,100,0,0.177390387,36.55770028,36.55770028
2000,North Carolina,NC,62.11070374,0,2.566209386,0.92435817,31.99925338,0.185192552,0.089451299,0,0.675391821,0,100,0,1.361030272,4.016690957,36.01594434
2000,North Dakota,ND,92.83964432,0,6.77892023,0.006665347,0,0,0.025470123,0.154618814,0.194681161,0,100,0,0,6.804390353,6.804390353
2000,Nebraska,NE,63.40783191,0,5.155379811,1.550519149,29.64177124,0,0.056729913,0,0.187767974,0,100,0,0,5.212109724,34.85388097
2000,New Hampshire,NH,26.3811081,0,9.494821508,0.924345603,52.70186293,0,1.625054161,0,3.135602111,0,100,0,5.737205584,16.85708125,69.55894419
2000,New Jersey,NJ,17.37122777,0,0.024164497,28.42246344,49.20033265,0,2.348814582,1.006683026,1.868420389,0,100,0,0,2.372979079,51.57331173
2000,New Mexico,NM,85.43276972,0,0.650026071,13.63334393,0,0,0.024878005,0,0.258982271,0,100,0,0,0.674904077,0.674904077
2000,Nevada,NV,53.35089854,3.863024612,6.846481103,35.69739141,0,0.059608428,0,0,0.1825959,0,100,0,0,10.70950572,10.70950572
2000,New York,NY,18.11250619,0,18.0400774,28.77243275,22.81880002,0,1.61618406,0.062428721,10.82363783,0,100,0.007492084,0.463737898,20.12749144,42.94629146
2000,Ohio,OH,86.93029692,0,0.391149138,0.553570676,11.25811517,0,0.018012176,0.194788981,0.237764212,0,100,0,0.41630272,0.825464034,12.08357921
2000,Oklahoma,OK,64.16547828,0,4.097269779,31.49533856,0,0,0.004374509,0.109076598,0.095227886,0,100,0,0.262283367,4.363927655,4.363927655
2000,Oregon,OR,7.342656566,0,73.59654064,17.57100095,0,0,0.184012446,0,0.131708888,0,100,0.128787473,1.045293032,74.95463359,74.95463359
2000,Pennsylvania,PA,57.61997368,0,1.135532222,1.338241377,36.57696755,0.024171495,1.005841796,0.296495111,1.85839285,0,100,0.004865436,0.343098285,2.489337738,39.06630529
2000,Rhode Island,RI,0,0,0.081503196,96.9902094,0,0,1.929802086,0,0.998485317,0,100,0,0,2.011305282,2.011305282
2000,South Carolina,SC,42.00316585,0,1.642797825,0.999399654,54.51499707,0,0.073576611,0.000951297,0.476887982,0,100,0,1.447355566,3.163730001,57.67872707
2000,South Dakota,SD,37.85138126,0,58.93894375,2.671238506,0,0,0,0,0.53843648,0,100,0,0,58.93894375,58.93894375
2000,Tennessee,TN,64.92114909,0,6.673939381,0.676941345,26.94620154,0.109595734,0.040489955,0.014433644,0.586580035,0,100,0,0.793880678,7.508310014,34.45451156
2000,Texas,TX,37.24018724,0,0.219451954,49.96349695,9.942175006,0.415108324,0.033402131,1.005459634,0.745386872,1.09E-05,100,0.130286154,0.305034888,0.688185981,10.63036099
2000,US-TOTAL,US-TOTAL,51.7151571,0.370667245,7.247895413,15.80803666,19.82830383,0.126085785,0.608381771,0.367027156,2.925247034,0.012976364,100,0.147109586,0.98879083,9.375821209,29.20412504
2000,Utah,UT,94.21550515,0.414768754,2.038087606,2.431714061,0,0,0.024884541,0.704352697,0.158351451,0,100,0,0,2.477740901,2.477740901
2000,Virginia,VA,51.51138816,0,0.922384779,6.028455732,36.6904031,0,0.604916195,0,3.806928337,0,100,0,2.172797887,3.700098861,40.39050196
2000,Vermont,VT,0,0,19.37311261,1.440421995,72.15698712,0,0,0.355655247,0.965887114,0,100,0.194335599,5.513600319,25.08104853,97.23803564
2000,Washington,WA,8.725828017,0,74.15484352,7.114235,7.950369597,0,0.231591118,0.229027296,0.447640398,0,100,0,1.14646505,75.53289969,83.48326929
2000,Wisconsin,WI,70.92523513,0,3.329119639,3.751356979,19.30118288,0,0.519800537,0,0.750174153,0,100,0.004573773,1.409838577,5.263332526,24.5645154
2000,West Virginia,WV,98.20937506,0,1.239326785,0.150238234,0,0.000211059,0.015540809,0.102367759,0.282940292,0,100,0,0,1.254867594,1.254867594
2000,Wyoming,WY,95.77931116,0,2.222334324,1.185063265,0,0.168309071,0,0.020558628,0.083891865,0,100,0.540531689,0,2.762866013,2.762866013
2001,Alaska,AK,8.372072815,0,19.9542066,57.76548297,0,0,0,0,13.89415054,0,100,0.014087084,0,19.96829368,19.96829368
2001,Alabama,AL,57.59946461,0,6.666699483,7.668972304,24.21878466,0.006232393,0.013647919,0.150900977,0.346682044,0,100,0,3.328615612,10.00896301,34.22774767
2001,Arkansas,AR,52.47595489,0,5.399745953,5.735925565,31.32051627,0.000497965,0.015475069,0,1.863435217,0,100,0,3.188449068,8.60367009,39.92418636
2001,Arizona,AZ,44.55669807,0,8.478986928,14.31655866,31.94713562,0,0.043318262,0,0.349462301,0.00054387,100,0,0,8.522849059,40.46998468
2001,California,CA,1.124317789,6.133703297,12.86116858,56.36177402,16.72717852,0.102891258,1.048628982,0.569245389,1.538244399,0.273052224,100,1.762239259,1.673636803,23.75242915,40.47960767
2001,Colorado,CO,76.69388699,0,3.188618773,20.03538399,0,0,0.136963472,0,0.375947164,0,100,0.103763115,0,3.429345361,3.429345361
2001,Connecticut,CT,12.25222319,0,0.939215916,13.40813835,50.59836056,2.850510284,2.980992925,0.004912982,16.96564579,0,100,0,0,3.92020884,54.5185694
2001,District of Columbia,DC,0,0,0,0,0,0,0,0,100,0,100,0,0,0,0
2001,Delaware,DE,49.48095417,0,0,23.14276045,0,0,0,2.307128239,25.06915715,0,100,0,0,0,0
2001,Florida,FL,35.73155363,0,0.077361405,22.81794575,16.54054681,1.595403656,1.027268306,0.000332032,21.25212281,0,100,0,0.957465609,2.062095319,18.60264213
2001,Georgia,GA,63.0182594,0,2.194470474,3.267391748,28.46744683,0.00672432,0.02402026,0,0.989326206,0,100,0,2.513873158,4.732363891,33.19981072
2001,Hawaii,HI,15.09216556,1.942915387,0.947513579,0,0,1.593873015,2.705779024,0.356011181,77.34178569,0,100,0.019956564,0,5.616164553,5.616164553
2001,Iowa,IA,85.25913344,0,2.078664364,1.458125177,9.47580669,0.020780396,0.2551692,0,0.25241455,0,100,1.199906184,0,3.533739749,13.00954644
2001,Idaho,ID,0.773343921,0,77.2779672,15.03471564,0,1.168157582,0,0,0.039831213,0,100,0,5.70598445,82.98395165,82.98395165
2001,Illinois,IL,44.37989083,0,0.080350111,2.569769246,51.52515783,0.027615731,0.378561622,0.198481126,0.840173505,0,100,0,0,0.458911733,51.98406956
2001,Indiana,IN,94.6943148,0,0.465606203,1.90231396,0,0.013003217,0.093481525,2.430298562,0.400981734,0,100,0,0,0.559087728,0.559087728
2001,Kansas,KS,70.99228951,0,0.057123673,4.360590851,23.12177097,0,0,0,1.379212002,0,100,0.089012994,0,0.146136667,23.26790764
2001,Kentucky,KY,95.159125,0,4.040666449,0.660702877,0,0,0,0,0.129493895,0,100,0,0.010011777,4.050678226,4.050678226
2001,Louisiana,LA,24.99380137,0,0.833064668,45.93326146,19.72382716,1.012980614,0.072400536,0.501219777,3.925096369,0,100,0,3.004348048,3.909813252,23.63364041
2001,Massachusetts,MA,28.72084919,0,1.825710994,30.39885667,13.36861318,2.002547713,3.074496223,0,22.12037008,0,100,0,0.337251251,5.237458468,18.60607165
2001,Maryland,MD,57.84357004,0,2.412273854,3.588927882,27.83452033,0.504867888,0.735953483,0.896777447,6.158774734,0,100,0,0.024334347,3.172561684,31.00708201
2001,Maine,ME,2.700827163,0,13.51979147,51.38278035,0,2.101169236,1.510798387,0,10.74133006,0,100,0,18.04330334,33.07389319,33.07389319
2001,Michigan,MI,61.03338701,0,1.396499156,11.77829957,23.88183318,0.130450359,0.59110143,0.005019419,0.67046619,0,100,0.000250345,1.520186622,3.508037553,27.38987073
2001,Minnesota,MN,65.5751186,0,1.713855546,2.47217075,24.29563731,0.580489022,1.041530091,0,1.288158376,0,100,1.848636362,1.184403939,5.788425939,30.08406325
2001,Missouri,MO,82.65609149,0,1.388065577,4.869656401,10.54026449,0.067421064,0.011060424,0,0.801667004,0,100,0,0,1.399126,11.93939049
2001,Mississippi,MS,35.916444,0,0,33.21184351,18.56789671,0.000273171,1.87E-06,0,9.624006473,0,100,0,2.679534275,2.679536146,21.24743285
2001,Montana,MT,70.30184069,0,27.29176971,0.082901114,0,0,0,0,2.053499672,0,100,0,0.269988819,27.56175852,27.56175852
2001,North Carolina,NC,62.0939097,0,2.209188665,1.305880165,32.15009296,0.191473146,0.092736041,0.000843434,0.558099712,0,100,0,1.397776177,3.699700883,35.84979384
2001,North Dakota,ND,95.20343681,0,4.391641956,0.008360787,0,0,0.025270282,0.213417666,0.157872499,0,100,0,0,4.416912237,4.416912237
2001,Nebraska,NE,66.38860179,0,3.687433763,1.143934968,28.62408502,0.000190256,0.054659289,0,0.092467784,0,100,0.008627134,0,3.750720185,32.3748052
2001,New Hampshire,NH,24.58700794,0,6.571168873,0.786261734,57.66474175,0.391910273,1.106853478,0,3.195283677,0,100,0,5.696772271,13.37479462,71.03953638
2001,New Jersey,NJ,15.68300639,0,0.030295554,28.11822065,51.27664745,0.773098719,1.419747747,0.755428276,2.182089373,0,100,0,0,1.450043301,52.72669075
2001,New Mexico,NM,84.50103733,0,0.70606486,14.54041387,0,0,0.055492676,0,0.196991263,0,100,0,0,0.761557535,0.761557535
2001,Nevada,NV,52.35856595,3.541959512,7.420369946,33.98802856,0,0,0,0,2.691076027,0,100,0,0,10.96232946,10.96232946
2001,New York,NY,16.28182872,0,16.04004151,26.88902031,28.06872722,0.562347552,0.887921979,0.079586805,11.47353896,0,100,0.014271662,0.349293361,17.29152851,45.36025573
2001,Ohio,OH,87.31312966,0,0.35904577,0.649799141,10.86993222,0,0.019603294,0.212248815,0.292909256,0,100,0,0.283331843,0.661980907,11.53191313
2001,Oklahoma,OK,62.65359746,0,4.243825052,32.47780385,0,0,0,0.122701674,0.31706198,0,100,0,0.417553478,4.66137853,4.66137853
2001,Oregon,OR,9.86651486,0,63.58122118,24.37846914,0,0.083425993,0.110590216,0,0.2269005,0,100,0.19663319,1.556244923,65.44468951,65.44468951
2001,Pennsylvania,PA,56.92460503,0,0.839369526,1.54458727,37.5074146,0.408275978,0.655360332,0.311907434,1.812314977,0,100,0.005684807,0.303564121,1.803978786,39.31139339
2001,Rhode Island,RI,0,0,0.041896098,97.64376773,0,0,1.381198236,0,0.933137934,0,100,0,0,1.423094334,1.423094334
2001,South Carolina,SC,41.1613066,0,1.374446975,1.319119967,55.93378713,0.024330694,0.031455046,0.000222075,0.345568081,0,100,0,0.971420862,2.377322883,58.31111002
2001,South Dakota,SD,48.80158654,0,46.37189806,4.118545935,0,0,0,0,0.696200368,0,100,0.011769089,0,46.38366715,46.38366715
